Local electronegativity,Adsorbate electronegativity,Catalyst electronegativtiy,Effective coordination number,Center atom coordination number,Site type,Band gap,Formation energy,Density,Space Group,Miller Index,Sum of adsorbate atomic numbers,Number of adsorbate atoms,mean_atomic_bulk,Eads
2.07526187786842,2.5975,2.0925,0,0,0,1.2959,-0.118053247604166,6.6755680248964,63,101,16,4,36.6666679382324,0.552318729999996
1.54799955981084,3.44,1.59,1,2,2,0,-0.332620876999997,6.40357875792228,139,221,8,1,39.2000007629395,-0.163735359999975
1.65476059276917,2.61333333333333,1.70176470588235,0,0,0,0,-1.37839245819048,3.41897503974631,62,120,10,3,18.6000003814697,-0.129861460000029
2.23771563156462,2.55,2.26285714285714,4,4,4,0,-0.304040632321429,6.98037630193128,12,122,6,1,31,0.682559250000054
1.70770153443099,2.2875,1.76,6,1,1,0,-1.05175526845567,11.1246114861296,6,100,9,4,48.3333320617676,-1.49868784
1.81,2.518,1.81,0,0,0,0,0.0833919949999995,6.36454704578035,63,221,17,5,31,-0.641158200000007
1.59004232314857,2.31666666666667,1.67,1,1,1,0.0127999999999999,-0.659467254374999,5.76838356934482,225,111,8,3,38,-0.890477250000004
1.2520411265356,2.5975,1.34909090909091,3,1,1,0,-0.843486111874999,6.70192346573992,140,201,16,4,41.75,0.212375449999968
2.23834965216919,2.82,2.28,4,1,1,0,-0.910269195208334,6.05915957232528,6,109,9,2,36.4166679382324,0.403295890000038
1.85148265923254,2.82,2.10117647058824,6.66666666666667,3,3,0,-0.770578849444445,3.78484314715473,2,209,9,2,16.8888893127441,-0.372307970000065
2.02684971935179,2.5975,2.04,0,0,0,0,-0.640955723055554,9.73898112809416,164,110,16,4,65.5,-0.321836680000018
1.68797873154661,2.518,1.92090909090909,1,1,1,0,-0.59296741939453,3.6779739734584,5,221,17,5,30.25,-0.428631199999984
1.82657202860291,3.44,1.875,5,2,2,0,-0.9449341025,8.6154941791467,225,110,8,1,35.75,-0.207782200000054
1.92616156238253,2.61333333333333,1.99666666666667,0,0,0,0,-0.678824203134901,13.720706128348,147,100,10,3,50.9047622680664,-0.446823649999999
1.75359630474063,2.5975,1.76,0,0,0,0,-0.68490115,6.08325931029187,221,210,16,4,20.5,-0.898277230000019
2.03248616231452,2.61333333333333,2.085,0,0,0,0.815,-0.261407308437498,7.45062674872023,15,100,10,3,52.7999992370606,-0.204575660000017
1.93754381925427,2.465,1.95157894736842,0,0,0,1.2263,-0.48705362,5.71953135707849,44,111,18,6,53.4000015258789,-1.72439662999999
1.14017542509914,2.61333333333333,1.1725,1,1,1,0,-0.1141043125,2.81417506599197,221,110,10,3,27,-0.644061430000001
2.05070719509148,3.44,2.105,6,1,1,0,-1.35651795714285,4.26620534310399,12,219,8,1,19,1.7055756200001
1.24824315855582,2.55,1.33533333333333,1.5,2,2,0.5318,-0.115840376799569,2.52231096236212,11,118,6,1,18.75,1.35876749000002
1.84176293886489,3.44,1.845,5.33333333333333,3,3,0,-0.3629890895,4.74790369130838,229,110,8,1,17.6000003814697,-0.479048999999918
1.61325757397881,2.5975,1.615,7.66666666666667,3,3,0,-0.0722742108333314,7.07948886545901,129,112,16,4,35,-1.51368846999998
1.68137581242554,2.82,1.79739130434783,0,0,0,2.8248,-0.260112967083333,2.07790508237403,36,122,9,2,9,1.44433214999998
2.37701493474484,2.2875,2.385,2,1,1,2.5427,-0.172534967329696,2.09604825767249,11,11,9,4,15.5555553436279,-1.21947536999994
1.84065205837496,2.2875,1.87,10.5,2,2,0,-0.227773427361112,4.24736328695901,224,100,9,4,15,-2.13662152000001
1.75137672747301,2.465,1.764,0,0,0,0,-0.300269175166667,7.1519218908156,64,110,18,6,38.7999992370605,-2.65265241000003
1.8933930311314,2.27,1.90170731707317,0,0,0,0,-0.305706946666666,8.26269738217148,11,219,10,5,38.8333320617676,-2.76658837999992
2.2956270804459,2.465,2.31727272727273,0,0,0,0,-0.319800996041666,6.57471748579425,205,111,18,6,32,-1.38816939
1.55643824162734,2.27,1.75,0,0,0,2.2313,-2.35255396453125,4.46861550539798,225,211,10,5,36,-2.79634729
1.58965405041474,2.55,1.615,8.25,4,4,0,-0.98315831375,5.60793742283877,62,212,6,1,27,0.188093330000015
1.19555797444673,2.82,1.3325,2,3,3,0,-0.1798231025,4.67236832594325,225,210,9,2,28,-0.966053439999996
1.79915976220129,2.31666666666667,1.83,5,2,2,0,-0.218899717142857,7.28603035406856,140,210,8,3,36.2857131958008,-0.689275319999979
2.29248232313506,2.5975,2.32333333333333,0,0,0,1.8097,-0.7964750946875,3.59221689231128,9,199,16,4,22,-0.905024269999984
2.1734689215986,2.518,2.20777777777778,0,0,0,0.1045,-0.648304879437498,5.73601463640147,164,110,17,5,40,-1.18769388000001
1.73438697709012,2.5975,1.78307692307692,6,1,1,0,-1.057520073,10.7925355013107,129,201,16,4,44.2000007629395,-1.82739913
1.91150224339636,2.2875,1.924,0,0,0,0,-0.365740649545453,6.28910157853322,2,109,9,4,39.2727279663086,0.0151149900000007
2.27341153335687,2.465,2.275,0,0,0,0,-0.364259063988094,12.2483197653844,62,110,18,6,44.5,-1.21597817000009
2.23180368782522,2.465,2.2325,0,0,0,0,-0.303110330000003,12.8786596035237,221,110,18,6,55,-1.59289497000003
1.57309018420132,2.61333333333333,1.57347826086957,0,0,0,0,-0.472738088055556,3.59197323114325,141,211,10,3,16,-1.58954492999999
1.62585016164357,3.44,1.64266666666667,10,1,1,0,-0.450996091496031,14.3357503098715,124,221,8,1,55.6666679382324,-0.960949479999954
1.88534487157131,2.518,1.9025,0,0,0,0,-0.592638418916668,8.73176477289501,53,110,17,5,51.25,-1.04168389000003
1.75752974197682,2.465,1.77785714285714,0,0,0,0,-0.669001963249997,11.1010798024927,194,211,18,6,40.3333320617676,-1.30777195000007
1.83209222382624,2.518,1.8325,0,0,0,0,-0.0607886124999996,8.77108768153953,139,221,17,5,34,-0.818437779999954
1.4119042318374,2.2875,1.62133333333333,3,2,2,0,-1.19774710958621,3.20992781527164,72,111,9,4,26.2000007629395,-1.62087396999999
1.12335570578876,2.5975,1.30083333333333,11,1,1,1.1924,-1.32321361702155,3.82046898619985,72,112,16,4,33.4000015258789,0.974698269999976
1.87271404085112,2.5975,1.89090909090909,0,0,0,0.2953,-0.126449774375001,5.98330679173973,61,111,16,4,31.5,0.27630001
1.79959825777771,2.518,1.95555555555556,0,0,0,0,-0.803768758499999,4.5674689949626,139,212,17,5,24.6000003814697,-1.25213430000002
2.17592960534939,2.27,2.22833333333333,0,0,0,0,-1.20215500545139,5.12709087286021,10,120,10,5,30.1666660308838,-2.45594154000003
1.78141864745303,2.465,1.7875,0,0,0,0,-0.518684867777776,5.63573574367668,181,211,18,6,23,-2.19353083000004
2.35432226007788,2.518,2.38071428571429,0,0,0,0.871,-0.0991133531597212,4.73573771559699,12,21,17,5,29.5555553436279,0.0919827099999679
2.11964118128667,2.465,2.128,0,0,0,0,-0.742177496666668,9.83059356578001,62,10,18,6,34.6666679382324,-1.67482667000002
2.15768440124982,2.2875,2.166,8,2,2,0,-0.413132195833333,10.6026562341444,26,10,9,4,40.6666679382324,-0.749584860000027
1.91327985434221,2.27,1.92583333333333,0,0,0,0,-0.528649909000001,10.7028862926585,229,210,10,5,57.7000007629395,-2.82218704000002
2.12848018930705,2.5975,2.14111111111111,0,0,0,0,-0.480797083124997,17.0235030033642,10,211,16,4,68.9375,0.378223320000018
1.8285816413595,2.518,1.952,0,0,0,0.9318,-0.512071280857142,4.88085674708287,63,110,17,5,36.4000015258789,-1.52829297999995
1.62346830042586,2.5975,1.63052631578947,8,1,1,0,-0.238809076625003,13.4937320294843,193,192,16,4,57.25,-1.87144214
1.85041638101472,2.518,1.878,0,0,0,0,-1.102624862,9.83532525584875,164,101,17,5,39,-1.93907521
1.56130304096046,2.55,1.6104,10.5,4,4,0,-0.263471155892857,12.2382895081765,194,210,6,1,60.6428565979004,-1.67069413999991
1.40990437955125,2.465,1.53142857142857,0,0,0,1.1862,-0.55768028615625,2.93115254659291,11,102,18,6,22.75,-1.75365100000005
1.50503386274558,2.82,1.64,2,1,1,0.0002000000000004,-0.842445549999998,7.37863178056195,225,211,9,2,50.5,-0.621730200000002
2.92095811203409,2.518,2.942,5,1,1,1.8865,-1.28748423875,3.50733631154382,2,110,17,5,26.3333339691162,0.66363269
1.7839353317348,2.27,1.97066666666667,0,0,0,0,-0.851017320555556,4.21303261304127,72,121,10,5,24.3333339691162,-1.15003285
1.93164186844263,2.465,1.94,0,0,0,0.1268,-0.443580948333334,9.49858993671606,70,11,18,6,35.3333320617676,-1.92151400999995
2.00710227819829,2.31666666666667,2.022,6,2,2,0,-0.630123789999999,9.26073281894235,225,221,8,3,33.5,-0.707757230000027
1.84065205837497,2.2875,1.87,8,1,1,0,-0.857620001666668,13.3622876222282,123,100,9,4,49.5,-2.36597651
2.19598537469822,2.5975,2.196,5,1,1,0,-0.3278951284375,10.7305724070628,166,101,16,4,44.875,-0.841832790000012
2.06695639840022,2.82,2.095,7,1,1,0,-0.775880198749992,9.48000773655461,55,1,9,2,36.375,0.0854936700000621
2.55,2.27,2.55,0,0,0,0.9563,-0.75961257283654,5.88479334307131,10,100,10,5,43.3333320617676,-2.76273094999999
1.67102929399486,2.5975,1.67388888888889,9,1,1,0,-0.410106877812499,5.74993754233824,47,212,16,4,20.6875,-0.836335759999884
1.57054047141967,2.465,1.61666666666667,0,0,0,0,-1.16707941396104,6.15598432194775,12,11,18,6,30.9090900421142,-3.49059562000002
1.83415564493009,2.61333333333333,1.8375,0,0,0,0,-0.0214271649999995,8.91063444457212,187,101,10,3,29.25,-0.0263848399999915
1.81,2.82,1.81,0,0,0,0,0.0113091824999997,5.80942660381838,63,121,9,2,31,-0.216088329999991
2.14077283871046,2.61333333333333,2.14222222222222,0,0,0,0.5741,-0.225158055555558,5.43404657122721,156,102,10,3,52.2222213745117,-0.0331494400000451
1.80831413200251,2.82,1.84,7,1,1,0,-0.62070106991667,12.2117997454952,109,210,9,2,53,-1.47999555000001
1.20896069944994,2.5975,1.29333333333333,0,0,0,0,-0.37306040909483,7.47724109762728,225,111,16,4,52.25,-0.773276249999995
1.96333173991179,2.518,1.98,0,0,0,0,-0.585981959799999,7.53489845861972,124,1,17,5,56.2000007629395,-0.451386859999957
1.85304198820146,2.61333333333333,1.85333333333333,0,0,0,0,-0.356624118333331,7.31555455099654,164,1,10,3,22,0.0136648200000308
2.32953035413853,2.61333333333333,2.343,0,0,0,1.8131,-0.627275367321427,6.04048688041291,14,209,10,3,44.8571434020996,0.643724309999982
1.83222780041765,2.465,1.86,0,0,0,0,-0.635660576666666,10.5639672586187,225,211,18,6,40.75,-1.05694365000011
1.72615252773293,2.31666666666667,1.735,9,2,2,0,-0.20629014625,6.58603786426311,200,100,8,3,25.25,-1.33018829000002
2.35944890416574,2.31666666666667,2.37333333333333,2,1,1,0.6721,-0.616252702395834,7.00170819667309,12,21,8,3,50.3333320617676,0.12362435
1.72022620718334,2.5975,1.72923076923077,0,0,0,0,-0.731967629444445,5.93181206345005,189,211,16,4,21,-1.73289091000004
1.88097779828872,2.518,1.98266666666667,4,1,1,0.2428,-0.452629962270833,5.17274582374707,1,221,17,5,23.8333339691162,-0.625803399999995
2.06036259616302,2.31666666666667,2.0625,6,1,1,0.396,-0.274998111093755,8.77032898104889,148,111,8,3,57.5,-0.535368779999999
1.67937240352246,2.518,1.92,0,0,0,3.6732,-1.08535447620833,3.39250924726142,36,10,17,5,11.3333330154419,-0.376482680000095
1.4915673001556,2.518,1.545,0,0,0,0,-0.393803894,4.11876263978696,164,212,17,5,25.6000003814697,-2.17935465000001
1.62588272326816,2.82,1.62611111111111,8,1,1,0,-0.224308016466667,6.36210509058924,38,121,9,2,26,-1.27456350000011
2.10228336157728,2.27,2.16,0,0,0,0,-1.30881920142857,5.42441924626759,164,111,10,5,26.7142848968506,-1.52252172999999
1.70368567113045,2.465,1.71555555555556,0,0,0,0,-0.46608353090909,6.54276433739898,123,221,18,6,28.9090900421143,-2.34676474000003
1.96686221999941,2.31666666666667,1.99714285714286,1,1,1,1.5581,-0.420518940215775,6.51139373848962,62,10,8,3,49.25,0.381525410000009
1.7321662660775,2.31666666666667,1.8325,5,1,1,0,-0.16970621346983,10.430563544596,225,210,8,3,45.75,-0.261413289999979
2.4518156537554,2.5975,2.455,0,0,0,2.0962,-0.7254532375,2.74490739882466,64,201,16,4,49,-0.45271735
1.25580441037698,2.82,1.31888888888889,1,1,1,0,-0.415963930833332,4.88055598548823,43,111,9,2,43.5,-0.97908953000001
2.43586516538296,2.5975,2.4475,0,0,0,1.2866,-0.286665912187499,4.37542272217595,62,10,16,4,30,0.162878690000014
1.84812641699357,2.31666666666667,1.87473684210526,5,1,1,0,-0.718254079166669,6.54652898934012,12,122,8,3,42.3333320617676,-0.168176389999985
2.15214128611626,2.518,2.1625,0,0,0,0,-0.320216244374999,11.3890676501234,139,210,17,5,41.5,-0.442483580000044
1.81,2.5975,1.81,0,0,0,0,0.124538465000001,6.44319854464994,64,111,16,4,31,0.938774980000005
2.05838285572486,2.5975,2.06,0,0,0,0,0.0030438966666655,7.47785736833312,164,110,16,4,44.3333320617676,0.656220509999997
1.9789510310288,2.465,2.0225,0,0,0,0,-0.680350783750001,10.5241959404074,225,100,18,6,48.75,-0.637075760000016
1.69247935191342,2.82,1.705,3.5,2,2,0,-0.62780395916667,8.18861909830354,194,211,9,2,33,-0.540786869999977
2.2400410773943,2.465,2.28769230769231,0,0,0,0,-1.16657803666667,1.85181773889093,2,189,18,6,18.3333339691162,-1.57582749000002
2.21638363843408,2.2875,2.25,0,0,0,1.7106,-0.796937225687501,3.57170403988166,9,201,9,4,22,0.246516670000005
1.60463381835794,3.44,1.69769230769231,3.33333333333333,3,3,0,-0.720833924999999,6.46242457626044,139,201,8,1,32,-0.793623080000032
1.43570072295991,2.518,1.453,12.5,2,2,0,-0.518099530000001,11.7959788153403,193,101,17,5,56.625,-1.83361938000002
1.30759233637706,2.27,1.43,0,0,0,0.5907,-0.519339895624999,3.49526871394196,14,212,10,5,22,-2.38162622000004
2.32758982465649,2.518,2.34789473684211,0,0,0,0,-0.319800996041666,6.57471748579425,205,221,17,5,32,0.914710339999971
2.13475057736655,2.518,2.13666666666667,0,0,0,0,-0.324724880732759,9.38519451578561,225,111,17,5,37.25,-0.321329640000044
1.58847030139656,2.82,1.5969696969697,10,2,2,0,-0.469426434250003,14.1006621823628,86,112,9,2,58.25,-1.27226797999992
1.69727401526937,2.31666666666667,1.916,2.5,2,2,2.3221,-2.17302112984375,3.07914190274662,166,208,8,3,22.5,-1.34346443000001
1.85226961308263,2.518,1.857,0,0,0,0,-0.345133940227272,7.70544441891276,7,99,17,5,33.5454559326172,-0.592000269999971
2.04269691671541,2.82,2.045,2,1,1,0,-0.16567397,7.58146685882893,164,211,9,2,43.6666679382324,0.906928990000012
1.57582672646447,2.61333333333333,1.57666666666667,0,0,0,0,-0.156692875555556,5.54010432627228,139,211,10,3,24.6666660308838,-1.24288879
1.9874041724297,3.44,1.99333333333333,2,1,1,0,-0.383970101127817,6.28315849272511,166,98,8,1,50.7142868041992,1.52246378999999
1.97438598050128,2.5975,1.985,0,0,0,0.4546,-0.358273598988095,4.7055831224057,216,210,16,4,32,-0.867339059999978
1.95477750317046,2.518,1.96666666666667,0,0,0,0,-0.629987947499999,14.7519402728016,198,110,17,5,54.5,-0.734694159999947
1.78,2.61333333333333,1.78,0,0,0,0,0.0071469050000025,7.18383755948979,194,201,10,3,49,0.169675789999999
2.17230121073199,2.61333333333333,2.23333333333333,5,1,1,0,-1.60687267611111,3.04103083695236,164,211,10,3,18,-0.991234089999978
2.33861962932932,3.44,2.35380952380952,1,1,1,1.17,-0.6570485404375,7.15697522239122,62,122,8,1,50,2.23045521
2.07127126120509,2.2875,2.12375,2,1,1,0.815,-0.261407308437498,7.45062674872023,15,122,9,4,52.7999992370606,-1.79798627
1.77479835661413,2.2875,1.77625,0,0,0,0.0085999999999994,-0.175336283469389,6.63432516582534,148,110,9,4,29.6938781738281,-2.16899301999996
2.15154294223461,2.465,2.16833333333333,0,0,0,0,-0.739235739999998,17.2719062882758,221,210,18,6,61.75,-1.85984640000004
1.51633846528045,2.82,1.54,10,3,3,0,-0.726179249375001,7.20807799637008,189,211,9,2,40.375,-2.19675329999995
1.44384709466133,2.5975,1.50333333333333,2,1,1,0,-0.278981077499997,6.32971854846312,221,210,16,4,46.25,0.0001198200000089
2.01232068230313,2.518,2.035,0,0,0,0,-0.649464614166671,10.2956172759296,221,111,17,5,40,-0.560309920000009
1.69404781145097,2.465,1.84333333333333,0,0,0,0,-0.696485387031251,4.91036028018931,141,112,18,6,32.5,-1.20219761000001
1.90493931568786,2.518,1.95214285714286,0,0,0,0,-0.415048586835944,8.92527293301213,85,101,17,5,63.375,-0.119495640000025
1.49732539564116,2.55,1.53137931034483,10,4,4,0,-0.282321985277778,6.2207303027329,12,122,6,1,32.7777786254883,-1.47508508000004
2.13558946298956,2.2875,2.16933333333333,2,1,1,2.0036,-0.763737817656249,3.77557627593683,194,111,9,4,23.5,-1.76936345000001
1.7734304199815,2.2875,1.81136363636364,6,1,1,0,-0.486899843214287,9.78904019034152,85,102,9,4,58.5,-2.05976513999997
1.55882980641643,2.82,1.59454545454545,10,2,2,0,-0.788830658888893,5.53058765763417,139,210,9,2,31,-1.76636517999998
1.56762717318718,2.61333333333333,1.568,0,0,0,0,-0.304556928333335,5.32423574658182,63,110,10,3,24.5,-1.33037179000002
2.3405869487072,2.61333333333333,2.365,0,0,0,0.3935,-0.662766006607143,5.16752226756895,111,101,10,3,32.5714302062988,-1.01823464999998
1.17446029235066,2.61333333333333,1.20666666666667,1,1,1,0,-0.512651260000002,7.02822483891751,221,111,10,3,50.5,-0.627877530000006
2.10508018487343,2.55,2.11,3,2,2,0,-0.406196352857141,4.33351620938351,12,201,6,1,18,0.911677899999972
2.04733069002462,2.61333333333333,2.0625,0,0,0,0,-0.3178011425,10.9618027084983,221,221,10,3,42,-0.0122945599999866
2.04582044325156,2.465,2.09885714285714,0,0,0,0,-0.928063325499996,6.89529688137301,174,102,18,6,37.7999992370605,-1.69017928999995
1.35401030524186,2.518,1.45888888888889,4,1,1,0,-1.27451010291667,3.59173249091413,189,221,17,5,26.5,-1.74394622
1.63585934245388,2.27,1.714,0,0,0,0,-0.566509861666667,8.10034775991593,63,120,10,5,62,-2.73701880999999
2.46942010101363,2.518,2.47888888888889,0,0,0,0,-0.319800996041666,6.57471748579425,205,111,17,5,32,-0.564085779999999
1.30038455850568,2.465,1.365,0,0,0,0,-0.441040342777775,5.89149599735253,194,212,18,6,45.3333320617676,-2.42024858000001
1.52617819761152,2.82,1.5325,6,2,2,0,-0.43728277,6.39833314007327,139,111,9,2,27.75,-1.11728560999995
1.89960028468353,2.2,1.916,11,1,1,0,-1.06279323099206,6.10267805157566,62,1,1,1,21,0.565851360000124
2.16097200352064,2.61333333333333,2.195,0,0,0,1.8665,-0.758830081406249,3.76227974146109,166,208,10,3,23.5,0.13885667000001
1.29698870448241,2.465,1.524,0,0,0,1.4128,-1.10823057732143,2.52579943967571,62,1,18,6,20.5714282989502,-1.48510739
2.40031665605282,2.465,2.41162162162162,0,0,0,0.8642,-0.717593193636362,6.96206882783113,63,122,18,6,46.1818199157715,-1.64069575999997
1.20968708161073,2.2875,1.26210526315789,4.5,2,2,0,-0.179855944375,3.17614680112553,140,221,9,4,25.75,-1.95932728999998
2.23562071917399,2.31666666666667,2.255,1,1,1,0.4429,-0.377668267031254,4.78340498534008,63,210,8,3,42,0.826782709999975
1.99515493883582,2.5975,2,0,0,0,0,-0.646847645000001,8.64856412094752,221,111,16,4,29,-0.528675439999972
1.2712798915043,2.61333333333333,1.32222222222222,4,1,1,0,-0.412331941245213,3.3624058205434,129,201,10,3,19.6666660308838,-0.526448979999998
1.81,2.82,1.81,1,1,1,0,0.0833919949999995,6.36454704578035,63,120,9,2,31,-0.0996020600000093
2.05394020045421,2.5975,2.05454545454545,0,0,0,0.4802,-0.153098125416671,8.35686721191549,152,211,16,4,66,0.199803279999983
2.3274220430848,2.465,2.34421052631579,0,0,0,1.3618,-0.6626376375,6.60202628513753,62,111,18,6,42.7999992370606,-0.679778400000004
1.79397988814267,2.5975,1.81333333333333,0,0,0,0,-0.158989116666675,12.6138550616992,140,212,16,4,69.3333358764648,0.0918224899999984
2.0604579626005,2.82,2.065,0,0,0,0,-0.352655063125002,10.485697066103,123,110,9,2,42.75,0.894367690000024
1.29683955465101,2.5975,1.375,3,1,1,0,-0.443231066666669,4.9382441526622,62,110,16,4,40,-1.04955204000001
2.25977964788212,2.518,2.33,2,1,1,1.5351,-0.993677549365077,2.60871025630434,84,1,17,5,18.4444446563721,-0.760917909999989
1.67937798150146,2.465,1.68111111111111,0,0,0,0,-0.0087024493749989,6.59282841572524,200,210,18,6,21.375,-2.34679505999998
1.12901588859612,2.5975,1.2025,0,0,0,0,-0.367334129784482,3.75864358584972,194,102,16,4,29,1.3506323
2.11083768021581,2.465,2.1175,0,0,0,0,-0.39096949,10.8569794334738,225,210,18,6,37.75,-1.84370067999987
2.38252380986478,2.2875,2.38966666666667,1,1,1,1.368,-0.119492343906248,4.36259348515544,14,208,9,4,33.5,-1.25786724999995
1.76275352786486,2.518,1.77,0,0,0,0,-0.0299859525000005,6.81924594332572,187,212,17,5,30,-1.43187525000002
2.21195600948071,2.465,2.21368421052632,0,0,0,0,-0.285971168999998,10.3645319619323,63,121,18,6,47.7999992370606,-1.45234561000001
1.70181829484928,2.465,1.714,0,0,0,0,-0.677382829374999,7.28092312369926,63,100,18,6,34.375,-1.42155009000001
2.20903905275184,2.82,2.22818181818182,0,0,0,0.5159,-0.45354630828125,5.8029379989225,62,21,9,2,42,2.20243782
2.4556748371574,2.27,2.46222222222222,0,0,0,1.2505,-0.933127410763888,3.78816048634697,187,101,10,5,28.2222213745117,-2.56095916999993
1.70360685767032,2.27,1.70875,0,0,0,0,-0.441405800277778,6.73276644486059,141,101,10,5,28,-2.77956122
1.7697995859339,2.465,1.85875,0,0,0,0,-0.771619191,10.0549318797207,4,11,18,6,48,-0.802574030000017
1.2795115724414,2.465,1.37583333333333,0,0,0,0,-0.231263537000001,5.72090014418417,136,212,18,6,38.5999984741211,-1.78946518000001
1.38371469945283,2.82,1.40666666666667,5,2,2,0,-0.603586035000003,6.36691146812854,221,111,9,2,44,-1.38814314000001
1.3406887377937,2.2875,1.63666666666667,0,0,0,4.8309,-2.0993200025,1.93692256030467,139,101,9,4,16.6666660308838,-0.649435190000006
1.63829179330179,2.27,1.71,0,0,0,0,-0.924832662500002,7.25741804294641,63,121,10,5,42.5,-2.82182288000001
1.60922268793901,2.518,1.73333333333333,3,1,1,0,-0.94519311487245,6.05956174352097,63,112,17,5,32.6428565979004,-1.40637072999994
1.44913767461894,2.518,1.55,0,0,0,1.6323,-1.876880555,4.22423352446185,194,110,17,5,36,-1.50977909
1.42834142863509,2.5975,1.444,9,2,2,0,-0.932346501000001,5.84681839426325,127,201,16,4,29.6000003814697,-2.25874118000002
2.2,2.31666666666667,2.2,8.66666666666667,3,3,0,0.0150050624999984,11.7289542704771,194,110,8,3,46,-0.92834173
1.65594804326529,2.518,1.66,0,0,0,0,-0.433420468124996,7.36048496209174,82,111,17,5,34.25,-3.02362378000009
1.44708080120601,2.61333333333333,1.46,5,1,1,0,-0.582904893333333,3.92513755310429,227,221,10,3,21.6666660308838,-0.670236219999993
1.84065205837497,2.31666666666667,1.87,9.5,2,2,0,-0.453293184444445,7.01264132902546,139,112,8,3,30,-1.61537441999997
2.30572236101145,2.31666666666667,2.32666666666667,3,2,2,0,-0.0123076050000001,16.7957363482457,139,101,8,3,66.5,-0.597430040000006
1.38371469945283,2.5975,1.40666666666667,0,0,0,0,-0.603586035000003,6.36691146812854,221,111,16,4,44,-1.72467635000004
1.93434570509057,2.82,1.94047619047619,0,0,0,0,-0.401260015833332,6.57454004340147,8,112,9,2,50.375,1.60448373000003
1.83678624981469,2.518,1.8825,0,0,0,0,-1.08997360375,7.77488448873522,225,100,17,5,31,-1.31220297999994
1.87681156938531,2.31666666666667,1.885,5,1,1,0,-0.275391854375002,10.6158091300223,62,111,8,3,56,-1.26982458000001
2.40377149377251,2.55,2.41,5,2,2,0,-0.279755602708334,10.8169707793009,205,211,6,1,48,2.26877228999996
1.52846766621393,2.5975,1.55714285714286,0,0,0,0,-0.646660241249999,5.51436117160169,63,120,16,4,35,0.184525400000013
1.39223913943884,2.55,1.5025,2,2,2,0,-0.940980363815476,3.82570424347537,187,111,6,1,27.2000007629395,0.599648120000012
1.83134287056669,2.2875,1.83555555555556,0,0,0,0,-0.126466132500001,7.67314155233116,198,211,9,4,25.7999992370605,-1.78730188000003
1.53454060724854,2.82,1.7494,1,2,2,1.1592,-1.02133861733807,3.21327673052014,14,221,9,2,28.3636360168457,-0.126465339999981
1.45615933194139,2.61333333333333,1.605,0,0,0,0,-0.242267979137935,10.5205002717829,187,201,10,3,44.5,0.0624223499999914
1.94961534667739,2.518,1.955,0,0,0,0.7853,-0.438633351250001,5.15497502951574,194,211,17,5,41.5,0.853748729999978
1.70746358807625,2.5975,1.72,0,0,0,0,-0.266545990833333,4.22461554020575,167,98,16,4,17.8333339691162,-1.94986419000003
1.49838816719619,2.465,1.67125,0,0,0,2.2703,-0.328514086690615,4.02131749306235,127,211,18,6,24,-1.71876612
1.59678167973141,2.27,1.6,0,0,0,0,-0.125064594166665,5.95745520291598,194,201,10,5,28.75,-2.72800426999993
2.09364050949909,2.55,2.135,5.33333333333333,3,3,0,-0.77568889110119,5.49607713626783,12,100,6,1,31.5,1.18321548
1.82116009545893,2.2,1.8725,9,1,1,0,-1.01411147166667,8.06382533652789,191,201,1,1,33.6666679382324,-0.0631987000000435
1.92963902794753,2.27,1.95333333333333,0,0,0,0,-0.058206392222227,8.3858662842658,69,121,10,5,35.3333320617676,-2.79458912000018
1.64370981801972,2.61333333333333,1.69428571428571,8,2,2,0,-1.13677742625,6.72641652957134,194,100,10,3,36.5,-0.752588119999984
1.84445113787273,2.82,1.86,0,0,0,0.6389,-0.444227307333335,7.55838652494405,15,10,9,2,63.5999984741211,0.421562749999992
1.66229841472502,2.27,1.6825,7,1,1,0,-0.647323570000001,9.78064914920402,225,210,10,5,35.25,-2.77176514999996
1.38285039433237,2.465,1.43842105263158,0,0,0,0,-0.337009814074073,4.9189611740668,8,21,18,6,37.3333320617676,-1.91452791
1.65688934756111,2.2,1.69428571428571,0,0,0,0.102,-0.517741565999998,5.80650052445907,164,221,1,1,43.5999984741211,1.27418177000001
2.14761715879891,2.82,2.15,3,1,1,0.371300000000001,-0.401355698650793,4.56926095938761,15,108,9,2,19.3333339691162,1.04595307
1.95507513876611,3.44,1.97714285714286,6,1,1,0.3762,-0.601916393333335,5.96683804182021,36,11,8,1,46.6666679382324,0.43672005999997
1.71305771732683,2.465,1.77,0,0,0,0.559299999999999,-1.6689013615,5.25754405206945,70,211,18,6,46.7999992370605,-1.83978274999998
2.81730370600089,2.465,2.884,0,0,0,2.9777,-1.12064840160714,3.7543877791297,167,98,18,6,28.4285717010498,-2.06715776999999
2.02139392091061,2.31666666666667,2.07,7,1,1,0,-0.954454724999999,20.0103504987112,123,102,8,3,76.8000030517578,-0.766637310000078
2.24616710396301,2.2,2.24666666666667,5.5,2,2,0,-0.474032357850882,10.2280424648166,143,201,1,1,40.5789489746094,-0.317776739999999
2.15217207048227,2.5975,2.19857142857143,0,0,0,1.1625,-0.466330955208332,4.5722040740197,205,211,16,4,26.6666660308838,0.381374260000001
1.97116421124307,2.31666666666667,1.9725,3.5,2,2,0,-0.0532141750000031,7.95531965479629,64,212,8,3,48.6666679382324,-0.605416529999999
